-4907,-32398
-4957,-32390
-5006,-32383
-5056,-32375
-5106,-32367
-5155,-32359
-5205,-32351
-5255,-32343
-5304,-32335
-5354,-32327
-5403,-32319
-5453,-32311
-5503,-32302
-5552,-32294
-5602,-32285
-5651,-32276
-5701,-32268
-5750,-32259
-5800,-32250
-5849,-32241
-5898,-32232
-5948,-32223
-5997,-32214
-6047,-32205
-6096,-32195
-6146,-32186
-6195,-32176
-6244,-32167
-6294,-32157
-6343,-32148
-6392,-32138
-6442,-32128
-6491,-32118
-6540,-32108
-6589,-32098
-6639,-32088
-6688,-32078
-6737,-32067
-6786,-32057
-6835,-32047
-6884,-32036
-6934,-32025
-6983,-32015
-7032,-32004
-7081,-31993
-7130,-31982
-7179,-31971
-7228,-31960
-7277,-31949
-7326,-31938
-7375,-31927
-7424,-31915
-7473,-31904
-7522,-31892
-7571,-31881
-7620,-31869
-7669,-31857
-7717,-31846
-7766,-31834
-7815,-31822
-7864,-31810
-7913,-31798
-7961,-31785
-8010,-31773
-8059,-31761
-8108,-31749
-8156,-31736
-8205,-31723
-8254,-31711
-8302,-31698
-8351,-31685
-8400,-31673
-8448,-31660
-8497,-31647
-8545,-31634
-8594,-31620
-8642,-31607
-8691,-31594
-8739,-31581
-8788,-31567
-8836,-31554
-8884,-31540
-8933,-31526
-8981,-31513
-9029,-31499
-9078,-31485
-9126,-31471
-9174,-31457
-9223,-31443
-9271,-31429
-9319,-31414
-9367,-31400
-9415,-31386
-9463,-31371
-9512,-31357
-9560,-31342
-9608,-31327
-9656,-31312
-9704,-31298
-9752,-31283
-9800,-31268
-9848,-31253
-9896,-31237
-9944,-31222
-9991,-31207
-10039,-31192
-10087,-31176
-10135,-31161
-10183,-31145
-10230,-31129
-10278,-31114
-10326,-31098
-10374,-31082
-10421,-31066
-10469,-31050
-10517,-31034
-10564,-31018
-10612,-31001
-10659,-30985
-10707,-30969
-10754,-30952
-10802,-30936
-10849,-30919
-10897,-30902
-10944,-30886
-10991,-30869
-11039,-30852
-11086,-30835
-11133,-30818
-11181,-30801
-11228,-30784
-11275,-30766
-11322,-30749
-11369,-30732
-11416,-30714
-11464,-30697
-11511,-30679
-11558,-30661
-11605,-30644
-11652,-30626
-11699,-30608
-11746,-30590
-11793,-30572
-11839,-30554
-11886,-30535
-11933,-30517
-11980,-30499
-12027,-30480
-12073,-30462
-12120,-30443
-12167,-30425
-12213,-30406
-12260,-30387
-12307,-30368
-12353,-30350
-12400,-30331
-12446,-30312
-12493,-30292
-12539,-30273
-12586,-30254
-12632,-30235
-12678,-30215
-12725,-30196
-12771,-30176
-12817,-30156
-12864,-30137
-12910,-30117
-12956,-30097
-13002,-30077
-13048,-30057
-13094,-30037
-13140,-30017
-13186,-29997
-13232,-29977
-13278,-29956
-13324,-29936
-13370,-29915
-13416,-29895
-13462,-29874
-13508,-29854
-13554,-29833
-13599,-29812
-13645,-29791
-13691,-29770
-13736,-29749
-13782,-29728
-13828,-29707
-13873,-29686
-13919,-29664
-13964,-29643
-14010,-29621
-14055,-29600
-14100,-29578
-14146,-29557
-14191,-29535
-14236,-29513
-14282,-29491
-14327,-29469
-14372,-29447
-14417,-29425
-14462,-29403
-14507,-29381
-14552,-29359
-14598,-29336
-14642,-29314
-14687,-29291
-14732,-29269
-14777,-29246
-14822,-29223
-14867,-29201
-14912,-29178
-14956,-29155
-15001,-29132
-15046,-29109
-15090,-29086
-15135,-29062
-15180,-29039
-15224,-29016
-15269,-28993
-15313,-28969
-15357,-28946
-15402,-28922
-15446,-28898
-15491,-28875
-15535,-28851
-15579,-28827
-15623,-28803
-15667,-28779
-15712,-28755
-15756,-28731
-15800,-28707
-15844,-28682
-15888,-28658
-15932,-28634
-15976,-28609
-16019,-28585
-16063,-28560
-16107,-28535
-16151,-28511
-16195,-28486
-16238,-28461
-16282,-28436
-16325,-28411
-16369,-28386
-16413,-28361
-16456,-28335
-16499,-28310
-16543,-28285
-16586,-28259
-16630,-28234
-16673,-28208
-16716,-28183
-16759,-28157
-16802,-28131
-16846,-28106
-16889,-28080
-16932,-28054
-16975,-28028
-17018,-28002
-17061,-27976
-17104,-27949
-17146,-27923
-17189,-27897
-17232,-27870
-17275,-27844
-17317,-27817
-17360,-27791
-17403,-27764
-17445,-27737
-17488,-27711
-17530,-27684
-17573,-27657
-17615,-27630
-17658,-27603
-17700,-27576
-17742,-27548
-17784,-27521
-17827,-27494
-17869,-27466
-17911,-27439
-17953,-27411
-17995,-27384
-18037,-27356
-18079,-27329
-18121,-27301
-18163,-27273
-18204,-27245
-18246,-27217
-18288,-27189
-18330,-27161
-18371,-27133
-18413,-27105
-18454,-27076
-18496,-27048
-18537,-27020
-18579,-26991
-18620,-26963
-18662,-26934
-18703,-26905
-18744,-26877
-18785,-26848
-18826,-26819
-18868,-26790
-18909,-26761
-18950,-26732
-18991,-26703
-19032,-26674
-19073,-26645
-19113,-26615
-19154,-26586
-19195,-26557
-19236,-26527
-19276,-26498
-19317,-26468
-19358,-26438
-19398,-26409
-19439,-26379
-19479,-26349
-19519,-26319
-19560,-26289
-19600,-26259
-19640,-26229
-19681,-26199
-19721,-26169
-19761,-26138
-19801,-26108
-19841,-26077
-19881,-26047
-19921,-26016
-19961,-25986
-20001,-25955
-20040,-25925
-20080,-25894
-20120,-25863
-20159,-25832
-20199,-25801
-20239,-25770
-20278,-25739
-20318,-25708
-20357,-25677
-20396,-25645
-20436,-25614
-20475,-25583
-20514,-25551
-20553,-25520
-20592,-25488
-20631,-25457
-20671,-25425
-20709,-25393
-20748,-25361
-20787,-25330
-20826,-25298
-20865,-25266
-20904,-25234
-20942,-25201
-20981,-25169
-21020,-25137
-21058,-25105
-21097,-25073
-21135,-25040
-21173,-25008
-21212,-24975
-21250,-24943
-21288,-24910
-21326,-24877
-21365,-24845
-21403,-24812
-21441,-24779
-21479,-24746
-21517,-24713
-21555,-24680
-21592,-24647
-21630,-24614
-21668,-24580
-21706,-24547
-21743,-24514
-21781,-24480
-21818,-24447
-21856,-24414
-21893,-24380
-21931,-24346
-21968,-24313
-22005,-24279
-22042,-24245
-22080,-24211
-22117,-24177
-22154,-24144
-22191,-24109
-22228,-24075
-22265,-24041
-22301,-24007
-22338,-23973
-22375,-23939
-22412,-23904
-22448,-23870
-22485,-23835
-22521,-23801
-22558,-23766
-22594,-23732
-22631,-23697
-22667,-23662
-22703,-23627
-22740,-23593
-22776,-23558
-22812,-23523
-22848,-23488
-22884,-23453
-22920,-23417
-22956,-23382
-22992,-23347
-23027,-23312
-23063,-23276
-23099,-23241
-23134,-23205
-23170,-23170
-23205,-23134
-23241,-23099
-23276,-23063
-23312,-23027
-23347,-22992
-23382,-22956
-23417,-22920
-23453,-22884
-23488,-22848
-23523,-22812
-23558,-22776
-23593,-22740
-23627,-22703
-23662,-22667
-23697,-22631
-23732,-22594
-23766,-22558
-23801,-22521
-23835,-22485
-23870,-22448
-23904,-22412
-23939,-22375
-23973,-22338
-24007,-22301
-24041,-22265
-24075,-22228
-24109,-22191
-24144,-22154
-24177,-22117
-24211,-22080
-24245,-22042
-24279,-22005
-24313,-21968
-24346,-21931
-24380,-21893
-24414,-21856
-24447,-21818
-24480,-21781
-24514,-21743
-24547,-21706
-24580,-21668
-24614,-21630
-24647,-21592
-24680,-21555
-24713,-21517
-24746,-21479
-24779,-21441
-24812,-21403
-24845,-21365
-24877,-21326
-24910,-21288
-24943,-21250
-24975,-21212
-25008,-21173
-25040,-21135
-25073,-21097
-25105,-21058
-25137,-21020
-25169,-20981
-25201,-20942
-25234,-20904
-25266,-20865
-25298,-20826
-25330,-20787
-25361,-20748
-25393,-20709
-25425,-20671
-25457,-20631
-25488,-20592
-25520,-20553
-25551,-20514
-25583,-20475
-25614,-20436
-25645,-20396
-25677,-20357
-25708,-20318
-25739,-20278
-25770,-20239
-25801,-20199
-25832,-20159
-25863,-20120
-25894,-20080
-25925,-20040
-25955,-20001
-25986,-19961
-26016,-19921
-26047,-19881
-26077,-19841
-26108,-19801
-26138,-19761
-26169,-19721
-26199,-19681
-26229,-19640
-26259,-19600
-26289,-19560
-26319,-19519
-26349,-19479
-26379,-19439
-26409,-19398
-26438,-19358
-26468,-19317
-26498,-19276
-26527,-19236
-26557,-19195
-26586,-19154
-26615,-19113
-26645,-19073
-26674,-19032
-26703,-18991
-26732,-18950
-26761,-18909
-26790,-18868
-26819,-18826
-26848,-18785
-26877,-18744
-26905,-18703
-26934,-18662
-26963,-18620
-26991,-18579
-27020,-18537
-27048,-18496
-27076,-18454
-27105,-18413
-27133,-18371
-27161,-18330
-27189,-18288
-27217,-18246
-27245,-18204
-27273,-18163
-27301,-18121
-27329,-18079
-27356,-18037
-27384,-17995
-27411,-17953
-27439,-17911
-27466,-17869
-27494,-17827
-27521,-17784
-27548,-17742
-27576,-17700
-27603,-17658
-27630,-17615
-27657,-17573
-27684,-17530
-27711,-17488
-27737,-17445
-27764,-17403
-27791,-17360
-27817,-17317
-27844,-17275
-27870,-17232
-27897,-17189
-27923,-17146
-27949,-17104
-27976,-17061
-28002,-17018
-28028,-16975
-28054,-16932
-28080,-16889
-28106,-16846
-28131,-16802
-28157,-16759
-28183,-16716
-28208,-16673
-28234,-16630
-28259,-16586
-28285,-16543
-28310,-16499
-28335,-16456
-28361,-16413
-28386,-16369
-28411,-16325
-28436,-16282
-28461,-16238
-28486,-16195
-28511,-16151
-28535,-16107
-28560,-16063
-28585,-16019
-28609,-15976
-28634,-15932
-28658,-15888
-28682,-15844
-28707,-15800
-28731,-15756
-28755,-15712
-28779,-15667
-28803,-15623
-28827,-15579
-28851,-15535
-28875,-15491
-28898,-15446
-28922,-15402
-28946,-15357
-28969,-15313
-28993,-15269
-29016,-15224
-29039,-15180
-29062,-15135
-29086,-15090
-29109,-15046
-29132,-15001
-29155,-14956
-29178,-14912
-29201,-14867
-29223,-14822
-29246,-14777
-29269,-14732
-29291,-14687
-29314,-14642
-29336,-14598
-29359,-14552
-29381,-14507
-29403,-14462
-29425,-14417
-29447,-14372
-29469,-14327
-29491,-14282
-29513,-14236
-29535,-14191
-29557,-14146
-29578,-14100
-29600,-14055
-29621,-14010
-29643,-13964
-29664,-13919
-29686,-13873
-29707,-13828
-29728,-13782
-29749,-13736
-29770,-13691
-29791,-13645
-29812,-13599
-29833,-13554
-29854,-13508
-29874,-13462
-29895,-13416
-29915,-13370
-29936,-13324
-29956,-13278
-29977,-13232
-29997,-13186
-30017,-13140
-30037,-13094
-30057,-13048
-30077,-13002
-30097,-12956
-30117,-12910
-30137,-12864
-30156,-12817
-30176,-12771
-30196,-12725
-30215,-12678
-30235,-12632
-30254,-12586
-30273,-12539
-30292,-12493
-30312,-12446
-30331,-12400
-30350,-12353
-30368,-12307
-30387,-12260
-30406,-12213
-30425,-12167
-30443,-12120
-30462,-12073
-30480,-12027
-30499,-11980
-30517,-11933
-30535,-11886
-30554,-11839
-30572,-11793
-30590,-11746
-30608,-11699
-30626,-11652
-30644,-11605
-30661,-11558
-30679,-11511
-30697,-11464
-30714,-11416
-30732,-11369
-30749,-11322
-30766,-11275
-30784,-11228
-30801,-11181
-30818,-11133
-30835,-11086
-30852,-11039
-30869,-10991
-30886,-10944
-30902,-10897
-30919,-10849
-30936,-10802
-30952,-10754
-30969,-10707
-30985,-10659
-31001,-10612
-31018,-10564
-31034,-10517
-31050,-10469
-31066,-10421
-31082,-10374
-31098,-10326
-31114,-10278
-31129,-10230
-31145,-10183
-31161,-10135
-31176,-10087
-31192,-10039
-31207,-9991
-31222,-9944
-31237,-9896
-31253,-9848
-31268,-9800
-31283,-9752
-31298,-9704
-31312,-9656
-31327,-9608
-31342,-9560
-31357,-9512
-31371,-9463
-31386,-9415
-31400,-9367
-31414,-9319
-31429,-9271
-31443,-9223
-31457,-9174
-31471,-9126
-31485,-9078
-31499,-9029
-31513,-8981
-31526,-8933
-31540,-8884
-31554,-8836
-31567,-8788
-31581,-8739
-31594,-8691
-31607,-8642
-31620,-8594
-31634,-8545
-31647,-8497
-31660,-8448
-31673,-8400
-31685,-8351
-31698,-8302
-31711,-8254
-31723,-8205
-31736,-8156
-31749,-8108
-31761,-8059
-31773,-8010
-31785,-7961
-31798,-7913
-31810,-7864
-31822,-7815
-31834,-7766
-31846,-7717
-31857,-7669
-31869,-7620
-31881,-7571
-31892,-7522
-31904,-7473
-31915,-7424
-31927,-7375
-31938,-7326
-31949,-7277
-31960,-7228
-31971,-7179
-31982,-7130
-31993,-7081
-32004,-7032
-32015,-6983
-32025,-6934
-32036,-6884
-32047,-6835
-32057,-6786
-32067,-6737
-32078,-6688
-32088,-6639
-32098,-6589
-32108,-6540
-32118,-6491
-32128,-6442
-32138,-6392
-32148,-6343
-32157,-6294
-32167,-6244
-32176,-6195
-32186,-6146
-32195,-6096
-32205,-6047
-32214,-5997
-32223,-5948
-32232,-5898
-32241,-5849
-32250,-5800
-32259,-5750
-32268,-5701
-32276,-5651
-32285,-5602
-32294,-5552
-32302,-5503
-32311,-5453
-32319,-5403
-32327,-5354
-32335,-5304
-32343,-5255
-32351,-5205
-32359,-5155
-32367,-5106
-32375,-5056
-32383,-5006
-32390,-4957
-32398,-4907
-32405,-4857
-32413,-4808
-32420,-4758
-32427,-4708
-32435,-4658
-32442,-4609
-32449,-4559
-32456,-4509
-32463,-4459
-32469,-4409
-32476,-4360
-32483,-4310
-32489,-4260
-32496,-4210
-32502,-4160
-32509,-4110
-32515,-4061
-32521,-4011
-32527,-3961
-32533,-3911
-32539,-3861
-32545,-3811
-32551,-3761
-32557,-3711
-32562,-3661
-32568,-3611
-32573,-3561
-32579,-3511
-32584,-3461
-32589,-3411
-32595,-3361
-32600,-3311
-32605,-3261
-32610,-3211
-32615,-3161
-32619,-3111
-32624,-3061
-32629,-3011
-32633,-2961
-32638,-2911
-32642,-2861
-32647,-2811
-32651,-2761
-32655,-2711
-32659,-2661
-32663,-2611
-32667,-2560
-32671,-2510
-32675,-2460
-32679,-2410
-32682,-2360
-32686,-2310
-32689,-2260
-32693,-2210
-32696,-2159
-32700,-2109
-32703,-2059
-32706,-2009
-32709,-1959
-32712,-1909
-32715,-1858
-32718,-1808
-32720,-1758
-32723,-1708
-32726,-1658
-32728,-1607
-32730,-1557
-32733,-1507
-32735,-1457
-32737,-1407
-32739,-1356
-32741,-1306
-32743,-1256
-32745,-1206
-32747,-1155
-32749,-1105
-32750,-1055
-32752,-1005
-32754,-954
-32755,-904
-32756,-854
-32758,-804
-32759,-753
-32760,-703
-32761,-653
-32762,-603
-32763,-552
-32764,-502
-32764,-452
-32765,-402
-32766,-351
-32766,-301
-32767,-251
-32767,-201
-32767,-150
-32767,-100
-32767,-50
-32768,0
-32767,50
-32767,100
-32767,150
-32767,201
-32767,251
-32766,301
-32766,351
-32765,402
-32764,452
-32764,502
-32763,552
-32762,603
-32761,653
-32760,703
-32759,753
-32758,804
-32756,854
-32755,904
-32754,954
-32752,1005
-32750,1055
-32749,1105
-32747,1155
-32745,1206
-32743,1256
-32741,1306
-32739,1356
-32737,1407
-32735,1457
-32733,1507
-32730,1557
-32728,1607
-32726,1658
-32723,1708
-32720,1758
-32718,1808
-32715,1858
-32712,1909
-32709,1959
-32706,2009
-32703,2059
-32700,2109
-32696,2159
-32693,2210
-32689,2260
-32686,2310
-32682,2360
-32679,2410
-32675,2460
-32671,2510
-32667,2560
-32663,2611
-32659,2661
-32655,2711
-32651,2761
-32647,2811
-32642,2861
-32638,2911
-32633,2961
-32629,3011
-32624,3061
-32619,3111
-32615,3161
-32610,3211
-32605,3261
-32600,3311
-32595,3361
-32589,3411
-32584,3461
-32579,3511
-32573,3561
-32568,3611
-32562,3661
-32557,3711
-32551,3761
-32545,3811
-32539,3861
-32533,3911
-32527,3961
-32521,4011
-32515,4061
-32509,4110
-32502,4160
-32496,4210
-32489,4260
-32483,4310
-32476,4360
-32469,4409
-32463,4459
-32456,4509
-32449,4559
-32442,4609
-32435,4658
-32427,4708
-32420,4758
-32413,4808
-32405,4857
-32398,4907
-32390,4957
-32383,5006
-32375,5056
-32367,5106
-32359,5155
-32351,5205
-32343,5255
-32335,5304
-32327,5354
-32319,5403
-32311,5453
-32302,5503
-32294,5552
-32285,5602
-32276,5651
-32268,5701
-32259,5750
-32250,5800
-32241,5849
-32232,5898
-32223,5948
-32214,5997
-32205,6047
-32195,6096
-32186,6146
-32176,6195
-32167,6244
-32157,6294
-32148,6343
-32138,6392
-32128,6442
-32118,6491
-32108,6540
-32098,6589
-32088,6639
-32078,6688
-32067,6737
-32057,6786
-32047,6835
-32036,6884
-32025,6934
-32015,6983
-32004,7032
-31993,7081
-31982,7130
-31971,7179
-31960,7228
-31949,7277
-31938,7326
-31927,7375
-31915,7424
-31904,7473
-31892,7522
-31881,7571
-31869,7620
-31857,7669
-31846,7717
-31834,7766
-31822,7815
-31810,7864
-31798,7913
-31785,7961
-31773,8010
-31761,8059
-31749,8108
-31736,8156
-31723,8205
-31711,8254
-31698,8302
-31685,8351
-31673,8400
-31660,8448
-31647,8497
-31634,8545
-31620,8594
-31607,8642
-31594,8691
-31581,8739
-31567,8788
-31554,8836
-31540,8884
-31526,8933
-31513,8981
-31499,9029
-31485,9078
-31471,9126
-31457,9174
-31443,9223
-31429,9271
-31414,9319
-31400,9367
-31386,9415
-31371,9463
-31357,9512
-31342,9560
-31327,9608
-31312,9656
-31298,9704
-31283,9752
-31268,9800
-31253,9848
-31237,9896
-31222,9944
-31207,9991
-31192,10039
-31176,10087
-31161,10135
-31145,10183
-31129,10230
-31114,10278
-31098,10326
-31082,10374
-31066,10421
-31050,10469
-31034,10517
-31018,10564
-31001,10612
-30985,10659
-30969,10707
-30952,10754
-30936,10802
-30919,10849
-30902,10897
-30886,10944
-30869,10991
-30852,11039
-30835,11086
-30818,11133
-30801,11181
-30784,11228
-30766,11275
-30749,11322
-30732,11369
-30714,11416
-30697,11464
-30679,11511
-30661,11558
-30644,11605
-30626,11652
-30608,11699
-30590,11746
-30572,11793
-30554,11839
-30535,11886
-30517,11933
-30499,11980
-30480,12027
-30462,12073
-30443,12120
-30425,12167
-30406,12213
-30387,12260
-30368,12307
-30350,12353
-30331,12400
-30312,12446
-30292,12493
-30273,12539
-30254,12586
-30235,12632
-30215,12678
-30196,12725
-30176,12771
-30156,12817
-30137,12864
-30117,12910
-30097,12956
-30077,13002
-30057,13048
-30037,13094
-30017,13140
-29997,13186
-29977,13232
-29956,13278
-29936,13324
-29915,13370
-29895,13416
-29874,13462
-29854,13508
-29833,13554
-29812,13599
-29791,13645
-29770,13691
-29749,13736
-29728,13782
-29707,13828
-29686,13873
-29664,13919
-29643,13964
-29621,14010
-29600,14055
-29578,14100
-29557,14146
-29535,14191
-29513,14236
-29491,14282
-29469,14327
-29447,14372
-29425,14417
-29403,14462
-29381,14507
-29359,14552
-29336,14598
-29314,14642
-29291,14687
-29269,14732
-29246,14777
-29223,14822
-29201,14867
-29178,14912
-29155,14956
-29132,15001
-29109,15046
-29086,15090
-29062,15135
-29039,15180
-29016,15224
-28993,15269
-28969,15313
-28946,15357
-28922,15402
-28898,15446
-28875,15491
-28851,15535
-28827,15579
-28803,15623
-28779,15667
-28755,15712
-28731,15756
-28707,15800
-28682,15844
-28658,15888
-28634,15932
-28609,15976
-28585,16019
-28560,16063
-28535,16107
-28511,16151
-28486,16195
-28461,16238
-28436,16282
-28411,16325
-28386,16369
-28361,16413
-28335,16456
-28310,16499
-28285,16543
-28259,16586
-28234,16630
-28208,16673
-28183,16716
-28157,16759
-28131,16802
-28106,16846
-28080,16889
-28054,16932
-28028,16975
-28002,17018
-27976,17061
-27949,17104
-27923,17146
-27897,17189
-27870,17232
-27844,17275
-27817,17317
-27791,17360
-27764,17403
-27737,17445
-27711,17488
-27684,17530
-27657,17573
-27630,17615
-27603,17658
-27576,17700
-27548,17742
-27521,17784
-27494,17827
-27466,17869
-27439,17911
-27411,17953
-27384,17995
-27356,18037
-27329,18079
-27301,18121
-27273,18163
-27245,18204
-27217,18246
-27189,18288
-27161,18330
-27133,18371
-27105,18413
-27076,18454
-27048,18496
-27020,18537
-26991,18579
-26963,18620
-26934,18662
-26905,18703
-26877,18744
-26848,18785
-26819,18826
-26790,18868
-26761,18909
-26732,18950
-26703,18991
-26674,19032
-26645,19073
-26615,19113
-26586,19154
-26557,19195
-26527,19236
-26498,19276
-26468,19317
-26438,19358
-26409,19398
-26379,19439
-26349,19479
-26319,19519
-26289,19560
-26259,19600
-26229,19640
-26199,19681
-26169,19721
-26138,19761
-26108,19801
-26077,19841
-26047,19881
-26016,19921
-25986,19961
-25955,20001
-25925,20040
-25894,20080
-25863,20120
-25832,20159
-25801,20199
-25770,20239
-25739,20278
-25708,20318
-25677,20357
-25645,20396
-25614,20436
-25583,20475
-25551,20514
-25520,20553
-25488,20592
-25457,20631
-25425,20671
-25393,20709
-25361,20748
-25330,20787
-25298,20826
-25266,20865
-25234,20904
-25201,20942
-25169,20981
-25137,21020
-25105,21058
-25073,21097
-25040,21135
-25008,21173
-24975,21212
-24943,21250
-24910,21288
-24877,21326
-24845,21365
-24812,21403
-24779,21441
-24746,21479
-24713,21517
-24680,21555
-24647,21592
-24614,21630
-24580,21668
-24547,21706
-24514,21743
-24480,21781
-24447,21818
-24414,21856
-24380,21893
-24346,21931
-24313,21968
-24279,22005
-24245,22042
-24211,22080
-24177,22117
-24144,22154
-24109,22191
-24075,22228
-24041,22265
-24007,22301
-23973,22338
-23939,22375
-23904,22412
-23870,22448
-23835,22485
-23801,22521
-23766,22558
-23732,22594
-23697,22631
-23662,22667
-23627,22703
-23593,22740
-23558,22776
-23523,22812
-23488,22848
-23453,22884
-23417,22920
-23382,22956
-23347,22992
-23312,23027
-23276,23063
-23241,23099
-23205,23134
-23170,23170
-23134,23205
-23099,23241
-23063,23276
-23027,23312
-22992,23347
-22956,23382
-22920,23417
-22884,23453
-22848,23488
-22812,23523
-22776,23558
-22740,23593
-22703,23627
-22667,23662
-22631,23697
-22594,23732
-22558,23766
-22521,23801
-22485,23835
-22448,23870
-22412,23904
-22375,23939
-22338,23973
-22301,24007
-22265,24041
-22228,24075
-22191,24109
-22154,24144
-22117,24177
-22080,24211
-22042,24245
-22005,24279
-21968,24313
-21931,24346
-21893,24380
-21856,24414
-21818,24447
-21781,24480
-21743,24514
-21706,24547
-21668,24580
-21630,24614
-21592,24647
-21555,24680
-21517,24713
-21479,24746
-21441,24779
-21403,24812
-21365,24845
-21326,24877
-21288,24910
-21250,24943
-21212,24975
-21173,25008
-21135,25040
-21097,25073
-21058,25105
-21020,25137
-20981,25169
-20942,25201
-20904,25234
-20865,25266
-20826,25298
-20787,25330
-20748,25361
-20709,25393
-20671,25425
-20631,25457
-20592,25488
-20553,25520
-20514,25551
-20475,25583
-20436,25614
-20396,25645
-20357,25677
-20318,25708
-20278,25739
-20239,25770
-20199,25801
-20159,25832
-20120,25863
-20080,25894
-20040,25925
-20001,25955
-19961,25986
-19921,26016
-19881,26047
-19841,26077
-19801,26108
-19761,26138
-19721,26169
-19681,26199
-19640,26229
-19600,26259
-19560,26289
-19519,26319
-19479,26349
-19439,26379
-19398,26409
-19358,26438
-19317,26468
-19276,26498
-19236,26527
-19195,26557
-19154,26586
-19113,26615
-19073,26645
-19032,26674
-18991,26703
-18950,26732
-18909,26761
-18868,26790
-18826,26819
-18785,26848
-18744,26877
-18703,26905
-18662,26934
-18620,26963
-18579,26991
-18537,27020
-18496,27048
-18454,27076
-18413,27105
-18371,27133
-18330,27161
-18288,27189
-18246,27217
-18204,27245
-18163,27273
-18121,27301
-18079,27329
-18037,27356
-17995,27384
-17953,27411
-17911,27439
-17869,27466
-17827,27494
-17784,27521
-17742,27548
-17700,27576
-17658,27603
-17615,27630
-17573,27657
-17530,27684
-17488,27711
-17445,27737
-17403,27764
-17360,27791
-17317,27817
-17275,27844
-17232,27870
-17189,27897
-17146,27923
-17104,27949
-17061,27976
-17018,28002
-16975,28028
-16932,28054
-16889,28080
-16846,28106
-16802,28131
-16759,28157
-16716,28183
-16673,28208
-16630,28234
-16586,28259
-16543,28285
-16499,28310
-16456,28335
-16413,28361
-16369,28386
-16325,28411
-16282,28436
-16238,28461
-16195,28486
-16151,28511
-16107,28535
-16063,28560
-16019,28585
-15976,28609
-15932,28634
-15888,28658
-15844,28682
-15800,28707
-15756,28731
-15712,28755
-15667,28779
-15623,28803
-15579,28827
-15535,28851
-15491,28875
-15446,28898
-15402,28922
-15357,28946
-15313,28969
-15269,28993
-15224,29016
-15180,29039
-15135,29062
-15090,29086
-15046,29109
-15001,29132
-14956,29155
-14912,29178
-14867,29201
-14822,29223
-14777,29246
-14732,29269
-14687,29291
-14642,29314
-14598,29336
-14552,29359
-14507,29381
-14462,29403
-14417,29425
-14372,29447
-14327,29469
-14282,29491
-14236,29513
-14191,29535
-14146,29557
-14100,29578
-14055,29600
-14010,29621
-13964,29643
-13919,29664
-13873,29686
-13828,29707
-13782,29728
-13736,29749
-13691,29770
-13645,29791
-13599,29812
-13554,29833
-13508,29854
-13462,29874
-13416,29895
-13370,29915
-13324,29936
-13278,29956
-13232,29977
-13186,29997
-13140,30017
-13094,30037
-13048,30057
-13002,30077
-12956,30097
-12910,30117
-12864,30137
-12817,30156
-12771,30176
-12725,30196
-12678,30215
-12632,30235
-12586,30254
-12539,30273
-12493,30292
-12446,30312
-12400,30331
-12353,30350
-12307,30368
-12260,30387
-12213,30406
-12167,30425
-12120,30443
-12073,30462
-12027,30480
-11980,30499
-11933,30517
-11886,30535
-11839,30554
-11793,30572
-11746,30590
-11699,30608
-11652,30626
-11605,30644
-11558,30661
-11511,30679
-11464,30697
-11416,30714
-11369,30732
-11322,30749
-11275,30766
-11228,30784
-11181,30801
-11133,30818
-11086,30835
-11039,30852
-10991,30869
-10944,30886
-10897,30902
-10849,30919
-10802,30936
-10754,30952
-10707,30969
-10659,30985
-10612,31001
-10564,31018
-10517,31034
-10469,31050
-10421,31066
-10374,31082
-10326,31098
-10278,31114
-10230,31129
-10183,31145
-10135,31161
-10087,31176
-10039,31192
-9991,31207
-9944,31222
-9896,31237
-9848,31253
-9800,31268
-9752,31283
-9704,31298
-9656,31312
-9608,31327
-9560,31342
-9512,31357
-9463,31371
-9415,31386
-9367,31400
-9319,31414
-9271,31429
-9223,31443
-9174,31457
-9126,31471
-9078,31485
-9029,31499
-8981,31513
-8933,31526
-8884,31540
-8836,31554
-8788,31567
-8739,31581
-8691,31594
-8642,31607
-8594,31620
-8545,31634
-8497,31647
-8448,31660
-8400,31673
-8351,31685
-8302,31698
-8254,31711
-8205,31723
-8156,31736
-8108,31749
-8059,31761
-8010,31773
-7961,31785
-7913,31798
-7864,31810
-7815,31822
-7766,31834
-7717,31846
-7669,31857
-7620,31869
-7571,31881
-7522,31892
-7473,31904
-7424,31915
-7375,31927
-7326,31938
-7277,31949
-7228,31960
-7179,31971
-7130,31982
-7081,31993
-7032,32004
-6983,32015
-6934,32025
-6884,32036
-6835,32047
-6786,32057
-6737,32067
-6688,32078
-6639,32088
-6589,32098
-6540,32108
-6491,32118
-6442,32128
-6392,32138
-6343,32148
-6294,32157
-6244,32167
-6195,32176
-6146,32186
-6096,32195
-6047,32205
-5997,32214
-5948,32223
-5898,32232
-5849,32241
-5800,32250
-5750,32259
-5701,32268
-5651,32276
-5602,32285
-5552,32294
-5503,32302
-5453,32311
-5403,32319
-5354,32327
-5304,32335
-5255,32343
-5205,32351
-5155,32359
-5106,32367
-5056,32375
-5006,32383
-4957,32390
-4907,32398
-4857,32405
-4808,32413
-4758,32420
-4708,32427
-4658,32435
-4609,32442
-4559,32449
-4509,32456
-4459,32463
-4409,32469
-4360,32476
-4310,32483
-4260,32489
-4210,32496
-4160,32502
-4110,32509
-4061,32515
-4011,32521
-3961,32527
-3911,32533
